Taxon,Cluster
SRR8726420,5
SRR11141323,5
SRR8725569,5
SRR8725137,5
SRR8725005,5
SRR11152478,5
SRR3661609,5
SRR11152803,5
SRR7189929,5
SRR7190425,5
SRR3663171,5
SRR7175788,5
SRR7189802,5
SRR8721880,5
SRR8726073,5
SRR8722742,5
SRR8725082,5
SRR3661678,5
SRR7183743,5
SRR3663447,5
SRR7176375,5
SRR7183432,5
SRR7183517,5
SRR11152919,5
SRR3661364,5
SRR11141238,5
SRR8722478,5
SRR8722453,5
SRR7189973,5
SRR3662827,5
SRR11130128,5
SRR8722781,5
SRR11130156,5
SRR11141035,5
SRR8726051,5
SRR8725957,5
SRR7175781,5
SRR8725453,5
SRR11130539,5
SRR11141276,5
SRR7175797,5
SRR11130129,5
SRR8722079,5
SRR11152728,5
SRR11129981,5
SRR3663596,5
SRR11141153,5
SRR8725624,5
SRR8725677,5
ERR742641,5
ERR433945,5
SRR7176015,5
SRR11153039,5
SRR3663619,5
SRR3662066,5
SRR3662973,5
SRR3661871,5
SRR8725247,5
SRR11141350,5
SRR8725104,5
SRR3661822,5
SRR8726226,5
SRR8721854,5
SRR7183320,5
SRR11130241,5
SRR11152998,5
SRR3662721,5
SRR11153002,5
SRR3661696,5
SRR7175972,5
SRR11130601,5
SRR7175729,5
SRR8726050,5
SRR7175748,5
SRR8725180,5
ERR742665,5
SRR8721915,5
SRR7183721,5
SRR8726091,5
SRR7183562,5
SRR11141730,5
SRR3662740,5
SRR8725726,5
SRR3662919,5
SRR8725155,5
SRR7190151,5
SRR3662398,5
SRR11141413,5
SRR8725383,5
SRR8722180,5
SRR11130212,5
SRR11140885,5
SRR7184059,5
SRR3662307,5
SRR8725774,5
SRR8726512,5
SRR8726153,5
SRR7183402,5
SRR8722705,5
SRR11130678,5
SRR7183248,5
ERR600088,5
SRR7183826,5
SRR3661461,5
SRR7190570,5
SRR11141615,5
SRR3662231,5
SRR7190673,5
SRR8726128,5
SRR7189851,5
SRR11141136,5
SRR7190239,5
SRR11130394,5
SRR3661948,5
SRR8726316,5
SRR11140981,5
SRR11140983,5
SRR7175864,5
SRR11141438,5
SRR7175695,5
SRR7175994,5
SRR3661540,5
SRR8726591,5
SRR8722528,5
SRR3661837,5
SRR7183274,5
SRR7176314,5
SRR7183554,5
SRR11152366,5
SRR7183698,5
SRR11141728,5
SRR8722769,5
SRR11152791,5
SRR11141045,5
SRR7176582,5
SRR11130647,5
SRR3662364,5
SRR11130134,5
SRR7176356,5
SRR7183512,5
SRR7176306,5
SRR3661693,5
SRR7183528,5
SRR7190125,5
SRR11130000,5
SRR7175877,5
SRR3663345,5
SRR8725909,5
SRR8725485,5
SRR3660618,5
SRR8722789,5
SRR3661781,5
SRR3662861,5
SRR11130680,5
SRR8725908,5
SRR3661477,5
SRR7176684,5
SRR7175815,5
SRR11141584,5
SRR8722311,5
SRR7190585,5
SRR8721910,5
SRR8725131,5
SRR11141496,5
SRR8722396,5
SRR11130371,5
SRR7175697,5
SRR8725691,5
SRR8722673,5
SRR8725596,5
SRR3662300,5
SRR7190024,5
SRR3661498,5
SRR11152664,5
SRR3662461,5
SRR8722303,5
SRR11130397,5
SRR3662759,5
SRR11141528,5
SRR7184089,5
SRR7176007,5
SRR8725584,5
SRR8722085,5
SRR11141293,5
SRR11130358,5
SRR3661685,5
SRR11130911,5
SRR7190535,5
SRR3661523,5
SRR3662053,5
SRR3661407,5
SRR8726622,5
SRR11140922,5
SRR3662337,5
SRR3661353,5
SRR7190032,5
SRR7176219,5
SRR11152512,5
SRR3662180,5
SRR3662738,5
SRR7183601,5
SRR7190275,5
ERR425488,5
SRR11130850,5
SRR7183943,5
SRR8722731,5
ERR449226,5
SRR7190001,5
SRR3662047,5
SRR3661241,5
SRR8726435,5
SRR11130193,5
SRR11130612,5
SRR11130036,5
SRR8721944,5
SRR7176362,5
SRR11141376,5
SRR7190615,5
SRR8721887,5
SRR7190503,5
SRR8722021,5
SRR11153028,5
SRR3662302,5
SRR11152808,5
SRR7176572,5
SRR11130585,5
SRR7184128,5
SRR11130213,5
SRR11140968,5
SRR11141640,5
SRR11153031,5
SRR11152829,5
SRR7184006,5
SRR11129967,5
SRR8722338,5
SRR11141347,5
SRR11130293,5
SRR7183398,5
SRR11141476,5
SRR7184044,5
SRR8722323,5
SRR8726289,5
SRR11141773,5
SRR3663141,5
SRR3663125,5
SRR11130510,5
SRR8722256,5
SRR3661760,5
SRR7183796,5
SRR11141507,5
SRR3662494,5
SRR3663152,5
SRR8726499,5
SRR8725526,5
SRR3663268,9
SRR11129976,9
SRR8722804,9
SRR11141787,9
SRR8721956,9
SRR11130333,9
SRR11141735,9
SRR11152526,9
SRR11141326,9
SRR11152394,9
SRR3662905,9
SRR11141762,9
SRR8726350,9
SRR8722514,9
SRR11153065,9
SRR7183217,9
SRR8721849,9
SRR11130039,9
SRR8725415,9
SRR8722650,9
SRR11152621,9
SRR7190314,9
SRR7183631,9
SRR7176197,9
SRR11141149,9
SRR11141620,9
SRR7183467,9
SRR7176620,9
SRR11152873,9
SRR11141249,9
ERR449234,9
ERR425422,9
SRR7189981,9
ERR433569,9
SRR11130251,9
ERR876466,9
ERR434018,9
SRR7190208,9
SRR11152883,9
SRR3663023,9
SRR8725172,9
SRR7190207,9
SRR3662835,9
SRR8722580,9
SRR3662916,9
SRR11152979,9
SRR7189987,9
SRR11152262,9
SRR7190313,9
SRR8725350,9
SRR7183286,9
SRR7183485,9
SRR7176080,9
SRR8722707,9
SRR11141198,9
SRR11152772,9
ERR326526,9
SRR3661505,9
SRR7183776,9
SRR8725100,9
SRR7183912,9
SRR11152741,9
SRR7183417,9
SRR8725156,9
SRR3661591,9
SRR11141176,9
SRR11130086,9
SRR8722756,9
SRR8725646,9
SRR8726199,9
SRR11130369,9
SRR7183874,9
SRR7190076,9
SRR11141805,9
SRR7175799,9
SRR8726240,9
SRR8725079,9
SRR7190473,9
SRR11152305,9
SRR11141088,9
SRR8725675,9
SRR7190475,9
SRR7190627,9
SRR8725838,9
SRR8721893,9
SRR11130866,9
SRR8725222,9
SRR11130325,9
ERR434010,9
SRR11130150,9
SRR11141733,9
SRR7190467,9
SRR7189762,9
SRR7183502,9
SRR8722057,9
SRR11141432,9
SRR3663278,9
SRR8726303,9
SRR7189806,9
SRR8725452,9
SRR11130246,9
ERR326501,9
SRR7184038,9
SRR8721985,9
SRR11153041,9
SRR11130387,9
SRR7189827,9
SRR8722052,9
SRR7189874,9
SRR11141466,9
SRR7176082,9
SRR11130351,9
SRR11153061,9
SRR11130717,9
SRR7184165,9
SRR8726494,9
SRR7184058,9
SRR11130595,9
SRR11152589,9
SRR7183845,9
SRR11130706,9
SRR7183317,9
SRR11130469,9
SRR11141158,9
SRR7183328,9
SRR3661362,9
SRR11152591,9
SRR11130770,9
SRR7189833,9
SRR7175983,9
SRR8725411,9
SRR7183843,9
SRR11130877,9
SRR7176185,9
SRR7190249,9
SRR7189868,9
SRR7190661,9
SRR8725512,9
SRR3662408,9
SRR3660733,9
SRR3662806,9
SRR8722777,9
SRR3663332,9
SRR7190722,9
SRR11141237,9
SRR7190122,9
SRR8726155,9
SRR11141830,9
SRR3661719,9
ERR434007,9
ERR501460,9
SRR3661594,9
SRR3661358,9
SRR8722193,9
SRR3661230,9
SRR11152584,9
SRR7190547,9
SRR3662917,9
SRR11141061,9
SRR7183476,9
SRR11129982,9
SRR7175870,9
SRR7190603,9
SRR11130840,9
SRR11130336,9
SRR11141170,9
SRR7190079,9
SRR7189867,9
SRR8726022,9
SRR8726487,9
SRR7190074,9
SRR11141039,9
SRR8722049,9
SRR11130165,9
SRR3663128,9
SRR11141501,9
SRR8721984,9
SRR11152709,9
SRR11152859,9
SRR11130741,9
SRR8725731,9
SRR8722372,9
SRR11141055,9
SRR3663127,9
SRR7184104,9
SRR3662278,9
SRR11141206,9
SRR11152426,9
SRR7176373,9
SRR7190529,9
SRR8725738,9
SRR11130210,9
SRR8725839,9
SRR8722281,9
SRR11141006,9
SRR8726193,9
ERR449228,9
SRR7183212,9
SRR7176234,9
SRR8726462,9
SRR11141845,9
SRR7183436,9
SRR8725441,9
SRR11130478,9
SRR7190251,9
SRR11140925,9
SRR11141849,9
SRR3661996,9
SRR8725416,9
SRR7189828,9
ERR505861,9
ERR433908,9
SRR7176146,9
SRR3662481,9
SRR7190413,9
SRR3662310,9
SRR11130695,9
SRR11130796,9
SRR8721916,9
ERR326537,9
SRR11152810,9
SRR11152860,9
SRR3663109,9
SRR11130050,9
SRR7189948,9
SRR7190563,9
SRR8722399,9
SRR8722788,9
SRR8722220,9
SRR3663093,9
ERR449154,9
SRR11141073,9
SRR8721911,9
SRR3661329,9
SRR11141218,9
SRR8721850,9
SRR3662760,9
SRR7183474,9
SRR7175977,9
SRR8725602,9
SRR11130763,9
SRR11152325,9
SRR7190041,9
SRR3662223,9
SRR7183429,9
SRR11141286,9
SRR3661355,9
SRR8722394,9
SRR7183967,9
SRR7189853,9
SRR7190270,9
SRR11130407,9
SRR7189775,9
SRR11152950,9
SRR8725236,9
SRR7183442,9
SRR3662266,9
SRR3663150,9
SRR3662352,9
SRR8726173,9
SRR7190667,9
SRR3662974,9
SRR8722282,9
SRR11152626,9
SRR11141741,9
ERR425375,9
SRR3661345,9
SRR3663273,9
SRR7176019,9
SRR8726585,9
SRR3661688,9
SRR7184101,9
SRR11140970,9
SRR7184112,9
SRR8725833,9
SRR8726415,9
ERR433650,9
SRR8726478,9
SRR7183706,9
SRR7184137,9
SRR8726460,9
SRR11141772,9
SRR11130765,9
SRR3662480,9
SRR11130627,9
SRR11141261,9
SRR11130312,9
ERR449175,9
SRR7183319,9
SRR8725177,9
SRR11152567,9
SRR3662153,9
SRR11140942,9
SRR7190075,9
ERR425425,9
SRR7190415,9
SRR7190185,9
SRR8725533,9
SRR11152352,9
SRR7190572,9
SRR8726184,9
SRR7190142,9
SRR3662728,9
SRR8722223,9
SRR11141118,9
SRR7184115,9
SRR11130309,9
SRR8722170,9
SRR8725777,9
SRR7183257,9
SRR11152954,9
SRR11141744,9
SRR8722137,9
SRR8725055,9
SRR3662294,9
SRR8721896,9
SRR7176155,9
SRR3661866,9
ERR600083,9
SRR8722206,9
SRR11141263,9
SRR8722690,9
SRR8726413,9
SRR8722471,9
SRR7190120,9
SRR8725130,9
SRR8722723,9
SRR11152835,9
SRR11141383,9
SRR8726610,9
SRR3662072,9
SRR7183813,9
SRR3661732,9
SRR7189878,9
ERR449244,9
SRR7176300,9
ERR505844,9
SRR7176506,9
SRR7190428,9
ERR505831,9
SRR7183893,9
SRR11152275,9
SRR3661730,9
SRR7190378,9
SRR11130815,9
SRR3661734,9
SRR7190096,9
SRR8722476,9
SRR8725558,9
SRR7183734,9
SRR11130888,9
SRR3663048,9
ERR505813,9
SRR7184077,9
SRR8725680,9
SRR7183982,9
SRR7190402,9
SRR11152453,9
SRR3661999,9
SRR11130176,9
SRR11152704,9
SRR7183363,9
SRR7184092,9
SRR11153053,9
SRR11141679,9
SRR11130664,9
SRR3661283,9
SRR7183891,9
SRR8722451,9
SRR11140932,9
SRR7176294,9
SRR3662068,9
SRR3661510,9
ERR449227,9
SRR8722103,9
SRR8722272,9
SRR3661278,9
ERR425361,9
ERR326457,9
SRR11141385,9
SRR7190674,9
SRR7175865,9
SRR8722733,9
SRR8726339,9
SRR11141213,9
ERR505836,9
SRR11129961,9
ERR326521,9
SRR7190205,9
SRR11141034,9
SRR11152530,9
SRR8725146,9
SRR7176052,9
SRR8721885,9
SRR7176062,9
SRR8726676,9
SRR8722562,9
SRR3662790,9
SRR8722129,9
SRR8726196,9
SRR3662359,9
SRR8726098,9
SRR7190202,9
SRR3662854,9
SRR11153029,9
SRR11141752,9
SRR7175908,9
SRR7190036,9
SRR11152328,9
SRR11152380,9
SRR7190471,9
SRR8722071,9
SRR7176483,9
SRR11152667,9
SRR8725078,9
SRR11141612,9
SRR8725824,9
SRR11130047,9
SRR8726189,9
SRR8726239,9
SRR11141838,9
SRR11152674,9
SRR8722239,9
SRR11130261,9
SRR8725787,9
SRR11152467,9
SRR7190622,9
SRR8722293,9
ERR425388,9
SRR11130390,9
SRR3663001,9
SRR7190292,9
SRR11130529,9
SRR8725025,9
SRR7184176,9
SRR7190549,9
SRR7189876,9
SRR7190167,9
SRR7190277,9
SRR11152546,9
SRR11153043,9
SRR7176093,9
SRR7176449,9
SRR7190219,9
SRR11130702,9
SRR8726015,9
SRR7176444,9
SRR11152769,9
SRR8722148,9
SRR3661841,9
SRR11141066,9
SRR11130521,9
SRR7190065,9
SRR8722796,9
SRR11153042,9
ERR425428,9
SRR7175828,9
SRR8726087,9
SRR8725912,7
SRR11130606,7
ERR505990,7
SRR7190626,7
SRR8725884,7
SRR8725745,7
SRR8725011,7
SRR8725115,7
ERR326557,7
SRR7190044,7
SRR8726102,7
SRR11152921,7
ERR505818,7
SRR7190015,7
SRR3663573,7
SRR7183892,7
SRR7189872,7
SRR11130591,7
ERR425430,7
SRR7183852,7
SRR7175966,7
SRR11152799,7
SRR3663084,7
SRR8726511,7
SRR7183732,7
SRR7189855,7
SRR7190118,7
SRR3662301,7
SRR8726207,7
SRR7184110,7
SRR11141148,7
SRR7189824,7
SRR7183752,7
SRR11152811,7
SRR11152418,7
SRR7176653,7
SRR11141192,7
SRR3662828,7
SRR7183262,7
SRR8724993,7
SRR3662334,7
ERR876431,7
SRR11141109,7
SRR11141292,7
SRR8725522,7
SRR8725044,7
SRR7184184,7
SRR8722697,7
SRR7190128,7
ERR433540,7
ERR433551,7
SRR7183955,7
SRR3662814,7
SRR11130195,7
SRR11152353,7
SRR8722319,7
SRR3662303,7
SRR11152269,7
SRR8726702,7
SRR8722466,7
SRR7190550,7
SRR11141375,7
SRR8726245,7
SRR11152483,7
SRR3663355,7
SRR7175708,7
SRR11130662,7
SRR11141106,7
SRR7190046,7
SRR8721886,7
ERR433541,7
ERR449161,7
SRR11152410,7
SRR8725783,7
ERR568771,7
SRR8722522,7
SRR11152354,7
SRR11152905,7
SRR11152854,7
SRR2072292,7
SRR7190408,7
SRR8726348,7
SRR3663614,7
SRR11141365,7
SRR11129992,7
SRR7189866,7
SRR7183470,7
SRR8726538,7
SRR7190528,7
ERR433509,7
SRR11130004,7
SRR7184019,7
SRR7189809,7
SRR11130216,7
ERR433922,7
SRR7175776,7
SRR11130296,7
SRR8725758,7
SRR11141470,7
SRR11130501,7
SRR3663324,7
SRR8725648,7
SRR7183437,7
SRR3661759,7
SRR11130145,7
SRR7184158,7
SRR7190517,7
SRR8721953,7
SRR7189865,7
SRR3662012,7
SRR11141126,7
SRR8725370,7
SRR8722635,7
SRR7190463,7
SRR11153001,7
SRR8722027,7
SRR8721925,7
SRR7176558,7
SRR7183998,7
SRR7189966,7
SRR11141086,7
SRR11130269,7
SRR3663508,7
SRR11130773,7
SRR8722628,7
SRR7189864,7
SRR3660582,7
SRR7183860,7
SRR7189805,7
SRR11141010,7
SRR8722318,7
SRR11152995,7
SRR7190302,7
ERR433547,7
SRR8726325,7
SRR11141388,7
SRR3661374,7
SRR3661371,7
ERR876481,7
SRR7183381,7
SRR3663605,7
SRR3661448,7
ERR326427,7
SRR8722783,7
SRR3662083,7
SRR8725932,7
SRR8722530,7
SRR3663121,7
SRR3661483,7
SRR3663344,7
SRR11130455,7
SRR7189807,7
SRR7184124,7
SRR8725054,7
SRR7190232,7
SRR8725614,7
SRR8726465,7
SRR11141084,7
SRR8726427,7
SRR3663584,7
ERR326495,7
SRR11152479,7
SRR8725239,7
SRR7183462,7
SRR8725696,7
SRR11130611,7
SRR8725981,7
SRR8725073,7
ERR876499,7
SRR11152489,7
SRR2072386,7
SRR8725435,7
ERR433559,7
SRR8722588,7
ERR876449,7
SRR11141046,7
SRR7183717,7
ERR433520,7
SRR3661557,7
SRR3661770,7
SRR11152327,7
SRR8726736,7
SRR8724995,7
SRR8722204,7
SRR3661761,7
SRR11130873,7
SRR11140902,7
ERR326490,7
SRR3663585,7
SRR7189957,7
SRR11130746,7
ERR449114,7
SRR8725276,7
SRR3661756,7
SRR11130058,7
SRR8721909,7
SRR11152675,7
SRR7190567,7
SRR11141297,7
ERR505797,7
SRR8725046,7
SRR7175892,7
SRR7190367,7
SRR3661722,7
ERR425454,7
SRR8725518,7
SRR3663314,7
SRR11130442,7
ERR449241,7
SRR8726294,7
ERR460193,7
SRR7190363,7
SRR11130441,7
SRR8726342,7
SRR11130099,7
SRR7190698,7
SRR8722696,7
SRR7183273,7
SRR7190731,7
SRR7190716,7
SRR7183848,7
SRR7183424,7
ERR326513,7
SRR8725920,7
SRR11130131,7
SRR8722497,7
SRR11152805,7
SRR8722624,7
SRR8725933,7
SRR8725488,7
SRR7189863,7
SRR7189784,7
SRR11130725,7
SRR7190723,7
ERR876500,7
SRR11152434,7
SRR11152542,7
SRR7190228,7
ERR505826,7
SRR7190157,7
SRR8722094,7
SRR3661244,7
SRR3662032,7
SRR3661271,7
ERR876453,7
SRR11141607,7
ERR876501,7
SRR7190504,7
SRR3661373,7
SRR11141465,7
SRR7176614,7
SRR3660729,7
SRR8722717,7
SRR7176026,7
SRR8726203,7
SRR7183659,7
SRR11130198,7
SRR11141657,7
SRR3663086,7
SRR11152812,7
SRR8726198,7
SRR8725541,7
SRR3663322,7
SRR7190303,7
SRR11152847,7
SRR7190089,7
SRR8726400,7
SRR3661331,7
SRR11130650,7
SRR7190630,7
SRR8721862,7
SRR8726094,7
SRR11141345,7
SRR11141516,7
SRR8725169,7
ERR449258,7
SRR7190037,7
SRR7183499,7
SRR2072368,7
ERR326587,7
SRR7176662,7
ERR505751,7
SRR7183712,7
SRR3661219,7
SRR3663110,7
SRR7184062,7
SRR7183688,7
SRR7183707,7
SRR7190635,7
SRR7190553,7
SRR11141667,7
SRR11130739,7
SRR3662844,7
SRR11130690,7
SRR7190375,7
SRR8725905,7
SRR7183962,7
SRR3663026,12
SRR3661338,12
SRR11141207,12
SRR8726182,12
SRR7176316,12
SRR8722606,12
SRR7183364,12
SRR8725784,12
SRR3660626,12
SRR8725872,12
SRR11152753,12
SRR7183204,12
SRR11141635,12
SRR11130094,12
SRR7189780,12
SRR11141233,12
SRR3661597,12
SRR3663561,12
SRR3663120,12
SRR3661911,12
SRR8722080,12
SRR11152887,12
SRR11130260,12
SRR3663100,12
SRR7183573,12
SRR7183650,12
SRR7183559,12
SRR7175949,12
SRR7190067,12
SRR8726578,12
SRR11141709,12
SRR7183488,12
SRR3662373,12
SRR7190456,12
SRR11141711,12
SRR7175764,12
SRR3663608,12
SRR7190478,12
SRR11130564,12
SRR11141271,12
SRR3661572,12
SRR7176150,12
SRR7183399,12
SRR7183697,12
SRR11141494,12
SRR7176422,12
ERR505735,12
SRR3663232,12
SRR11152647,12
SRR3663205,12
SRR11130449,12
SRR7183223,12
SRR7183575,12
SRR8722652,12
SRR7176381,12
SRR11152756,12
SRR3662856,12
SRR7183679,12
SRR3663360,12
SRR7176389,12
SRR7184074,12
SRR11152428,12
SRR3661836,12
SRR8726296,12
SRR11141462,12
SRR8726627,12
SRR7183343,12
SRR3663051,12
SRR3662325,12
SRR11141200,12
SRR8725530,12
SRR7176100,12
SRR11141687,12
SRR7176564,12
SRR7183778,12
SRR7183836,12
SRR11141224,12
SRR7176425,12
SRR11130698,12
SRR8726563,12
SRR7175710,12
SRR8726018,12
SRR11130272,12
SRR3661637,12
SRR7175914,12
SRR7176352,12
ERR742657,12
SRR3661245,12
SRR7184065,12
SRR3663333,12
SRR8725840,12
SRR3661646,12
SRR3662135,12
SRR11141360,12
SRR7175871,12
SRR7184042,12
SRR3661746,12
SRR11130460,12
ERR433784,12
SRR7176641,12
SRR8721996,12
SRR11130409,12
SRR11141715,12
SRR7175884,12
SRR11152991,12
ERR600092,12
SRR8722161,12
SRR7176175,12
SRR11130204,12
SRR7190481,12
SRR11152288,12
SRR8725489,12
SRR7176437,12
SRR7176020,12
SRR3661282,12
SRR7184046,12
SRR8722395,12
SRR8725272,12
SRR3662186,12
SRR8726703,12
SRR7176547,12
SRR3663599,12
SRR8725971,12
SRR11130020,12
SRR11130370,12
SRR7175849,12
SRR3663035,12
SRR3663323,12
SRR7183701,12
SRR11130593,12
SRR7175956,12
SRR3662748,12
SRR11130097,12
SRR11130284,12
SRR11130509,12
SRR3663279,12
SRR8725573,12
SRR7172226,12
SRR11140960,12
SRR7175969,12
SRR11152788,12
SRR7183613,12
SRR8726195,12
SRR7176686,12
SRR8722559,12
SRR7189954,12
SRR3661556,12
SRR8722404,12
SRR11130337,12
SRR11141364,12
SRR8725980,12
SRR7175941,12
SRR11152427,12
SRR7184078,12
SRR7190169,12
SRR11141688,12
SRR11129990,12
SRR7184162,12
SRR8722415,12
SRR7190057,12
SRR7183535,12
SRR8722770,12
SRR8722830,12
SRR7190329,12
SRR11141264,12
SRR8726587,12
SRR11152814,12
SRR7175800,12
SRR11152992,12
SRR8725507,12
SRR8725303,12
SRR8722289,12
SRR8725791,12
SRR7190209,12
SRR11152937,12
SRR11129980,12
SRR7176545,12
ERR425413,12
SRR7176460,12
SRR7190702,12
SRR11141701,12
SRR7183367,12
SRR11130476,12
SRR8724999,12
SRR7183553,12
SRR8721994,12
SRR11141599,12
SRR11130061,12
SRR8725356,12
SRR7172227,12
SRR8725343,12
SRR11141697,12
SRR11152416,12
SRR3663104,12
SRR7183889,12
SRR3661689,12
SRR8726064,12
SRR11130912,12
SRR7175773,12
SRR8721964,12
SRR7189493,12
SRR7190257,12
SRR3661980,12
SRR8725423,12
SRR8726597,12
SRR3662339,12
SRR3662981,12
SRR7176450,12
SRR11130736,12
SRR7184045,12
SRR3663230,12
SRR11152422,12
SRR8722309,12
SRR7183529,12
SRR7184013,12
SRR7176563,12
SRR7183757,12
SRR3663366,12
SRR3662371,12
SRR7183394,12
SRR11152363,12
SRR8726298,12
SRR11152932,12
SRR7176301,12
SRR3663578,12
SRR8721965,12
SRR3662749,12
SRR11130434,12
SRR7176503,12
SRR7190589,12
SRR7190433,12
SRR8726558,12
SRR7183602,12
SRR8725590,12
SRR8725702,12
SRR11130029,12
SRR8722210,12
SRR7183970,12
SRR8726471,12
SRR7176393,12
SRR8725706,12
SRR8725517,12
SRR7184014,12
SRR8725123,12
SRR11130170,12
SRR11152707,12
SRR7176310,12
SRR11152802,12
SRR11152748,12
SRR11130830,12
SRR7190084,12
SRR11141616,12
SRR11152872,12
SRR3661791,12
SRR3663154,12
SRR11130577,12
SRR8726733,12
SRR8722493,12
SRR11141334,12
SRR8725245,12
SRR11141625,12
SRR3662851,12
SRR11141764,12
SRR8726234,12
SRR7175809,12
SRR3663302,12
SRR11141840,12
SRR7176336,12
SRR8722378,12
SRR8726588,12
SRR7175992,12
SRR11152839,12
SRR3661923,12
SRR7183645,12
SRR7183263,12
SRR7183589,12
SRR3662476,12
SRR8725681,12
SRR8722349,12
SRR7175821,12
SRR3661976,12
SRR8722553,12
SRR11152949,12
SRR7176287,12
SRR11130567,12
SRR7183858,12
SRR7183918,12
SRR8722640,12
SRR3662033,12
SRR7176659,12
SRR7183428,12
SRR7183530,12
SRR7183648,12
SRR7176127,12
SRR8725154,12
SRR3662716,12
SRR3661610,12
SRR11141122,12
SRR11140938,12
SRR3662088,12
SRR3660736,12
SRR11152406,12
SRR11140879,12
SRR7183726,12
SRR11152665,12
SRR7176501,12
SRR8726046,12
SRR8725823,12
SRR3661877,12
SRR11130715,12
SRR11129948,12
SRR11152515,12
SRR8722622,12
SRR11152550,12
SRR8725232,12
SRR7176663,12
SRR11130109,12
SRR3662049,12
SRR11130568,12
SRR3663340,12
SRR11152462,12
SRR8722506,12
SRR8722752,12
SRR7184015,12
SRR11141532,12
SRR8721864,12
SRR3661757,12
SRR11141467,12
SRR7190669,12
SRR11141105,12
SRR3663224,12
SRR11130182,12
SRR3662906,12
SRR7176419,12
SRR3661624,12
SRR11141171,12
SRR11130382,12
SRR11152284,12
SRR11130168,12
SRR8725378,12
SRR11141463,12
SRR11141527,12
SRR8726283,12
SRR3661896,12
SRR11130775,12
SRR11141784,12
ERR433636,12
SRR8726696,12
ERR460191,12
SRR8722560,12
SRR8722302,12
SRR7184009,12
SRR3663071,12
ERR662365,12
SRR7183216,12
ERR742636,12
SRR3661651,12
SRR7175789,12
SRR11130116,12
SRR7176358,12
SRR11141448,12
SRR7183448,12
SRR11141138,12
SRR11141692,12
SRR3662256,11
ERR326524,11
ERR449263,11
SRR11141403,11
ERR326568,11
SRR11141437,11
SRR3661287,11
ERR876451,11
SRR3663299,11
SRR11141304,11
ERR876462,11
ERR425403,11
SRR8726615,11
ERR326519,11
ERR326445,11
ERR425383,11
ERR433516,11
ERR876442,11
ERR876553,11
ERR438966,11
SRR7176177,11
ERR876525,11
SRR11152902,11
SRR3660711,11
SRR8725187,11
ERR326492,11
SRR8722787,11
ERR505819,11
ERR742643,11
ERR433756,11
ERR876477,11
ERR449125,11
ERR460195,11
ERR449147,11
SRR8726209,11
SRR11140859,11
SRR3661692,11
ERR326456,11
ERR449246,11
ERR876440,11
ERR326484,11
ERR876485,11
SRR11130365,11
ERR449129,13
SRR11130761,13
ERR433522,13
SRR7184127,13
ERR876439,13
ERR425402,13
ERR433503,13
ERR449142,13
ERR326485,13
ERR326458,13
ERR326483,13
ERR449172,13
ERR449096,13
ERR505998,13
ERR425438,13
ERR326502,13
ERR449238,13
SRR8725583,13
ERR449140,13
SRR3661242,13
ERR433760,13
ERR425385,13
SRR3661253,13
SRR8725963,13
ERR876446,13
ERR326573,13
SRR7176256,13
SRR11130499,13
ERR326508,13
ERR425376,13
SRR3661653,13
ERR433504,13
ERR449256,13
SRR8725997,13
ERR433764,13
ERR433594,13
SRR11130851,13
SRR8722754,13
ERR326580,13
SRR8725258,13
ERR433719,13
ERR433563,13
ERR449106,13
SRR3662123,13
SRR7183321,13
ERR433506,13
ERR460189,13
SRR8726258,13
SRR8721877,13
ERR433956,13
ERR449105,13
SRR7190573,13
ERR876472,13
ERR876461,13
ERR876491,13
ERR425387,13
ERR876452,13
ERR425379,13
ERR449115,13
SRR7183879,13
ERR425369,13
ERR876471,13
SRR3661947,13
ERR505811,13
ERR876443,13
ERR449152,13
SRR8726438,13
ERR449137,13
ERR449146,13
ERR326586,13
ERR433582,13
SRR3663295,13
SRR11141558,13
ERR425426,13
ERR876434,13
SRR7176307,13
ERR876437,13
SRR8725353,13
ERR433755,13
ERR433761,13
SRR11130152,13
SRR7183832,13
SRR11141401,13
ERR876447,13
